Code,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
61,-0.004152347721496863,-0.004573922171927869,-0.002940372912593414,-0.00021576948079760072,0.006588755824561865,-0.0013093329667621667,0.0002535083184311837,-0.0058016201648753984,-0.0011933964141790376,-0.0019554213679460197,0.0008724758307030456,0.004089845375086831,-0.0005499607130934336,-0.001581929869432841,0.0006011987068275104,-0.002147593003309467,-0.00540251354863841,-0.004605347888309019,-0.0027329090079488694,-0.006215308505226336,-0.0006688109767596373,-0.005124039648311651,-0.015885376533574025,0.0015848688613417927,0.004188539009764902,0.0008381661749710112
621,-0.0016038267393452266,0.000986966886121543,-0.00010958402593530536,-0.0013432930389032371,-0.00018429971290689906,-0.0022240574325986806,0.00021297513124984846,-0.006033108371170215,-0.0024786502301097357,-0.005381070645660735,-0.0006746976010485461,-0.003005666945558705,-0.004218734074074693,-0.0017583579936468752,-0.0014183211500209403,-0.001336660810530077,-0.0023891129188933213,-0.003398226391344572,-0.0038579296347931447,-0.004547084355662978,0.0009865509250421844,-0.003723392869674491,-0.005868465217301555,0.0022462541582828344,-0.001072717091567199,-0.0025399782940151994
622,0.0012555387691000064,0.0014170535678310614,0.0011446025084644873,-0.00023059534555747163,-0.001795760969669935,-0.0027969023013607597,-0.0028726095550464237,-0.0028953766336243802,-0.005532779125088982,-0.006009168009041943,0.00021466755760002343,-0.007945662444272639,-0.0021975615261662362,-0.0014256305643876033,-0.0049215409644207675,0.0033135215086415037,-0.004704189484112664,-0.00439581275477563,-0.004244451202958022,0.0024758144878740396,-0.00804365003249563,-0.004807058358272442,-0.006985418071253857,0.0031829086164054665,-0.0043158221013333,-0.003209068953876404
623,0.0003021129160254432,0.0008901758980544017,-0.00040197268468045166,-0.002146397081034923,0.000971950386406295,-0.001564921703522515,-0.0006155386319348644,-0.004305897702194805,-0.00012020873723583847,-0.003825656183538584,-0.003946283748462065,-0.0030532317019278388,-0.004668466863440468,-0.0027736071664392625,-0.0011975877611245522,-0.0006518595297602126,-0.0012539882134823266,-0.0018709196940207562,-0.002304050147932557,-0.004620645168333493,-0.0002714106558001639,-0.00439798235843325,-0.005673916338506668,0.001336505739768068,-0.0023558349477963425,-0.001896758312837754
624,0.00028925052558381736,0.0006000298486910083,7.795264696053295e-05,-0.0012559076295000082,0.00019510788701726511,-0.001052780568349121,-0.00188144163323134,-0.0036553699124812766,-0.0012054736141724476,-0.0029375151551880307,-0.0021655111670773053,-0.003045874707741092,-0.00519495508576906,-0.003832172287455915,-0.0007933797692434297,-0.0007389796350452116,-0.0021013582199040926,-0.0031118633372768656,-0.003065529014274926,-0.00258032804199404,0.0013859487903244982,-0.0037412802406491252,-0.004670311001798488,8.554321411402555e-05,-0.002936012668319332,-0.0006608211828460497
711AS,-0.008550941649720478,-0.020168456634968024,-0.014746041740998805,0.021752884451912813,0.022251649760582026,0.0030467063292780594,-0.007696341830326858,-0.03939255366540273,0.007500695410986857,0.0045618160991658385,0.015169665275394983,0.013347142531121126,0.0007023071177711948,0.004773874330696426,-0.006591545847804081,0.011505002522700813,-0.013853656213663523,0.001558387462879729,0.00013149186056260476,0.0036648775380005993,0.006972214004965505,0.0035732853993519775,-0.08687785732561748,0.0775736195883443,0.04309418215818006,-0.03292442524890715
713,-0.0023742410662412894,0.0011891362757170398,-0.0019048842636655294,0.002393261694717097,0.005985184952981726,-0.005805182897854699,0.0009228835020378412,-0.010110367040849333,0.002314824081258493,0.0030210167319033587,-0.019561094299999304,-0.0033402149384285096,-0.008853535929157275,-0.0034423907656311314,-0.008275855378160557,-0.0034363769854985904,-0.003903878569817998,-0.004956091801092022,-0.004318082913967736,-0.00456445741412459,0.0011181073992423407,-0.0011693730574000583,0.031063155451400704,0.006284967839688349,-0.02080548001110749,0.001406727073776537
721,-0.02359295223091351,-0.01055273289188774,-0.0001911535250811447,-0.018615907591512215,0.004425969730824431,-0.027777814895266317,-0.003924327730014721,-0.01680759776708962,-0.014578470842356861,-0.020617607890824452,-0.0008336220432676456,-0.02341527278034583,0.004433847847164163,0.00816878897854556,0.014078909832124342,0.0010431351724728977,0.00032751754611037853,-6.911926480279718e-05,0.004206810427377583,-0.007540202065405843,0.0005835722777423058,-0.004130205474658588,-0.07848001705684737,0.027864983836537682,0.030127279816162922,0.013351129175491305
722,-0.007593652248634175,-0.005926412662567326,0.0018265580890290956,-3.566799998022674e-06,0.020751894585441466,-0.015812173099639004,-0.005090419391250212,-0.017179596176079226,-0.0056424764568041574,-0.011062608259009288,-0.009967382391445678,0.005489073164041347,-0.007329081754699818,0.0029564888013862145,0.004455058396156897,-0.003008289455141533,-0.0023791991468180562,0.00518377334948994,-0.002484608316588588,-0.004682827617186636,0.0004213477441141755,-0.0034873606792622525,-0.05112186133917396,0.036116403079105464,0.006849018196987355,0.006250398460132978
81,-0.008170829498215681,-0.016008604700929574,-0.01728290810348465,-0.00978990986188455,-0.009345250271133754,-0.015187244761415197,-0.016110065583158306,-0.025239236111331387,-0.007226855010501687,-0.008704560849051468,-0.01331501721589401,-0.004609562435009984,-0.018084662535532203,-0.007056878768369135,-0.007135807686048601,0.011836498791675698,0.011088170680761955,0.007752603673794489,0.005247553496443125,0.00929362438826642,-0.012569921001570172,0.009105955526203857,-0.03528562702634863,-0.002668011404634907,0.015916994338147195,0.00954352971910577
HS,-0.014826699380346309,-0.01946987522172927,-0.01241123190959681,-0.015205856617835689,-0.01526849247660822,0.006432381411270116,0.0016181749859358607,-0.006064094120484587,0.0007259630195473044,0.009053200539383965,-0.0034542358113296423,-0.0239804509695829,0.00851189937675878,0.0036027496220154553,-0.007751145610557453,0.004067565531639561,0.0017614058253114795,0.009744073269604359,0.0035972648268449703,0.008473414144256619,-0.006934467553697088,0.004881640862684167,-0.015688622562464838,0.010061724575294528,0.013792525752784224,-0.0032502905688307493
ORE,-0.07229391562828358,-0.04981857801133405,0.015204320407960825,0.036073552767345696,0.025165027522736416,0.019008865892645943,0.043191344137366805,0.08042427493926851,-0.040629861041580284,-0.044408509358603965,-0.06003756671982696,0.035004345583507845,0.03431740765118585,-0.012013033803376594,0.006868950499114845,0.02552214549858567,-0.007997798824020741,0.010889325062907407,-0.0019771574342444254,0.008534474388209645,-0.0007696880690071239,0.003135273572660857,0.026118829493893436,0.010561872201639844,-0.013502590030340489,0.050570378966320106
